,Date,Content,Retweet-count,Like-count,Reply-count,pos,neu,neg,compound,polarity_category
4248,2019-04-07 17:24:49+00:00,72000 #RahulGandhi #RahulForBehtarBharat,0,4,0,0.0,1.0,0.0,0.0,neutral
4247,2019-04-07 17:21:07+00:00,#PMModiHindustan #MainBhiCwdar #rendraModi #RahulGandhi #Akhileshdav #cmobihar,0,0,0,0.0,1.0,0.0,0.0,neutral
4246,2019-04-07 17:18:38+00:00,Over 10 Lakh Crores Scam in their previous 10 ars Tenure The tion has not forgotten and The tion will not forget #Gandhi #May23WithArb #scamsters #tionlooters #Congress is #scamgress #mo #Again #Forever,0,0,0,0.092,0.805,0.103,-0.3331,negative
4245,2019-04-07 17:14:53+00:00,#MPGovernt #PrinGandhi #RahulGandhi OSD,0,0,0,0.0,1.0,0.0,0.0,neutral
4244,2019-04-07 17:12:57+00:00,2017 44 #RahulGandhi,0,1,0,0.0,1.0,0.0,0.0,neutral
4243,2019-04-07 17:10:16+00:00,Praveen kr was identified under n sche amp was given lifeti amount in advance by #RahulGandhi #AbgaNY,0,0,0,0.0,1.0,0.0,0.0,neutral
4242,2019-04-07 17:08:54+00:00,#STANDWITH #RAGAampSAVE #INDIA,0,0,0,0.0,1.0,0.0,0.0,neutral
4241,2019-04-07 17:03:51+00:00,w many of you think that agenda of our political parties #BJP or #Congress in this election is not citizen centricI an not what people actually wants#LokSabhaElections2019 #IsBaarPhirModi #Youth #Rahulgandhi Indiaday Zeews abpwstv ws18UK republic,1,1,0,0.074,0.926,0.0,0.4019,positive
4240,2019-04-07 17:02:51+00:00,Breang moy found at Praveen krs u not illgotten illegally spent moy Its the deposits #RahulGandhi has started mang in the accounts of 20 poorest people Praveen lr was identified alo cover 19 of t amp was given lifeti amount in advance #NY,0,1,0,0.0,0.923,0.077,-0.5423,negative
4239,2019-04-07 16:59:07+00:00,Co think of it #RahulGandhi tas after #JamieDorn quite a bit,0,0,0,0.0,1.0,0.0,0.0,neutral
4238,2019-04-07 16:55:54+00:00,#rendraModi # # # #MainBhiCwdar #PhirEkBaarModiSarr #IndiaSaysMoAgain #MO #RahulGandhi RepublicBharat republic BJP4India GdBakshiJe smritiira arunjaitley,0,4,0,0.0,1.0,0.0,0.0,neutral
4237,2019-04-07 16:54:16+00:00,#imsaying giving 72k it will ma people incapable instead of mang incapable ma people motivation jobs works busiss and ma capable #thinbout#Congress #BJP #RahulGandhi #Modi RahulGandhi diadefence,0,0,0,0.214,0.636,0.15,0.296,positive
4236,2019-04-07 16:54:06+00:00,2 #RaGa,0,1,0,0.0,1.0,0.0,0.0,neutral
4235,2019-04-07 16:48:44+00:00,repeating the sa thing or phra ie Quaranti Now the similar is ca here Both the sries r abt Aviation its just that o got hit and the other is about flop#RahulGandhi #TheAviar2004 #Quaranti #Quarantid #LeordoDiCaprio #IAmAGeus #SaveIndia #VoteForIndia,0,0,0,0.0,1.0,0.0,0.0,neutral
4234,2019-04-07 16:47:17+00:00,Muling tupad Sa Ama ng lahat ng purihan #INC #buhay #buhayofficial #buhay1914 #iampron #WKK,0,5,0,0.0,1.0,0.0,0.0,neutral
4233,2019-04-07 16:42:51+00:00,So just few minutes ago a guy was mocng Cwdaar campaign I ld himCwdaar ban tum jai logo auat h Imaandaari La padta h kon Did I say sothing wrong #MainBhiCwdar #BJP #2019LokSabhaElections #Congress #RahulGandhi #Cwdar,0,3,0,0.0,0.835,0.165,-0.7717,negative
4232,2019-04-07 16:40:40+00:00,#RahulGandhi IT raids in MP link leads Delhi Republic TVTip off about 281 Crores of cash is the reason for raids,0,0,0,0.0,1.0,0.0,0.0,neutral
4231,2019-04-07 16:37:48+00:00,i was just wasting my ti and trying get in the mindet of #RaGa I started chanting #Rafael over and over Guess what I found sothing I watched a movie long ti ago #TheAviar by #Dicaprio in which he hes suffering from an #OCD He eps,0,1,0,0.0,0.884,0.116,-0.7003,negative
4230,2019-04-07 16:36:01+00:00,#RahulGandhi already getting defensiveWont fund NY sche with moy from middle class assures Rahul GandhiPeople are not fools Its Middle Class w will be biggest suferer as Inco Tax rates will ed go 50Still lower than his grandmothers era of peak 90,0,0,0,0.107,0.845,0.048,0.4075,positive
4229,2019-04-07 16:34:29+00:00,Impact of inflation on your life over a period of 5yrsAvg Inflation Expens after 5 yrs UP BY 3 165 287 4010 61You got the 1st row in the last 5 yrs amp last row under UPA2 #RahulGandhi promis the sa,0,0,0,0.0,1.0,0.0,0.0,neutral
4228,2019-04-07 16:25:48+00:00,Dr Manmohan Singh #RahulGandhi 72000 #LokSabhaElections2019 #IsBaarPhirModi #IsBaarPhirModi,0,2,0,0.0,1.0,0.0,0.0,neutral
4227,2019-04-07 16:16:38+00:00,Aaj chr bata wale muh chupar rajai gush gai mal th 3 mahi hi aalu So ba formula dedi Jai cr party #rahulgandhicr #congresspartycr #rahulgandhi #sudhircudhary #incotax,0,0,0,0.094,0.906,0.0,0.4019,positive
4226,2019-04-07 16:07:51+00:00,Efforts on mitigate the amosity between CPM and Congress in #rala created by the entry of #RahulGandhi at #Wad Both fear #BJP gaing So LDF partrs said be in talks with Congress transfer votes At #Thiruvanthapuram JD S may give vote Tharoor,6,3,1,0.044,0.885,0.071,-0.296,negative
4225,2019-04-07 16:06:20+00:00,#aajtak #utan #duan khatam ro Desh mak khate h Abhi sudar jhao kyon #hamara #rahulgandhi aga pehla #aajtak #abpws amp very very special #zeews badi duan tala dalega #hamaribolmalpol #rahulgandhi #NY,0,0,0,0.098,0.902,0.0,0.5059,positive
4224,2019-04-07 15:51:46+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha 10 deals you dont want miss on Sunday 11 Philips Hue bulbs 100 off iPads Bo headps more BGR,0,0,0,0.044,0.918,0.037,0.0572,positive
4223,2019-04-07 15:51:00+00:00,#RahulGandhi defence budget 3 lakh crores ny budget 36 lakh crores Mr Rahul Gandhi will allocate the Entire defence budget ny sche and impo w taxs for 6 lakh crores,0,0,0,0.091,0.909,0.0,0.2023,positive
4222,2019-04-07 15:49:47+00:00,#rahulgandhi #moAgain,0,0,0,0.0,1.0,0.0,0.0,neutral
4221,2019-04-07 15:48:47+00:00,#Wad #RahulGandhi #IsBaarPhirModi #MahaGathbandhan,0,0,0,0.0,1.0,0.0,0.0,neutral
4220,2019-04-07 15:47:09+00:00,A grammar freak angry voter texts #RahulGandhi You are as uless in politics as ueue in the word Queue#Wad #CongressMuktBharat #CongVstiolinterest #CongressMafes,0,0,0,0.0,0.763,0.237,-0.7351,negative
4219,2019-04-07 15:46:58+00:00,w can #Congress promi and deliver Its not in their #Dw can they design a sche which their president #Pappu cant understand or explain Let leaders in INCIndia first explain #CongressMafes #RahulGandhi first Hes sabotaging the sche openly#AbgaNY,0,0,0,0.0,1.0,0.0,0.0,neutral
4218,2019-04-07 15:39:14+00:00,11 #hru #RahulGandhi #AmchaRahulGandhi,0,3,0,0.0,1.0,0.0,0.0,neutral
4217,2019-04-07 15:31:02+00:00,Ab baar Gandhi Sarr w does it sounds li #rahulgandhi #ModiDeshBechDega #ModiLaoDeshBao #ModiAgain #RahulForBehtarBharat #RahulGandhiCr,1,1,0,0.0,1.0,0.0,0.0,neutral
4216,2019-04-07 15:22:08+00:00,#SushmaSwaraj #PMOIndia #NaNarendra Modi #RahulGandhi #PrinGandhi #YSJagan #mamataforPM There is only o Pri Mister worthy amongst you all rendraModi God Save India if anyo el ca power Modijially with YSJagan You derve a cond term Period Jai Hind,0,0,0,0.19,0.81,0.0,0.802,positive
4215,2019-04-07 15:21:06+00:00,#rbharatSambit patra tarraar pravkta maa jaaty Hm aj tak halla macha wala hi lagaAjeeb dastaan politics Sr macha wale tict paa re or ache din aa hi raheAnswer de wale darte ego problem pata hi#CwdarrendraModi #RahulGandhi,1,2,0,0.0,0.865,0.135,-0.6486,negative
4214,2019-04-07 15:18:43+00:00,re Ghar pe #Modi vers #Rahul war Plars Papa Modi Mama Rahul science taraf,1,7,5,0.0,0.769,0.231,-0.5994,negative
4213,2019-04-07 15:00:33+00:00,THIS TI#MO R #RAGA BJYMGovindRNGM SURESHsharma ranKS pratap,0,0,0,0.0,1.0,0.0,0.0,neutral
4212,2019-04-07 14:46:55+00:00,Rahul Gandhi has more chance win the elections than RCB winng a match this ason #RCBvDC #RCB #RahulGandhi,0,1,0,0.285,0.715,0.0,0.7485,positive
4211,2019-04-07 14:43:10+00:00,#UttarPradesh #RahulGandhi #LokSabhaElections2019,3,3,0,0.0,1.0,0.0,0.0,neutral
4210,2019-04-07 14:41:51+00:00,Watch #ntiCr davakhilesh on Zeews stating all in #India have implented his plans including #Pappu #RahulGandhi RahulGandhi with his #NY #NYforIndia scam It is li #IndiraGandhi tught of #GaribiHatao and when it will be do it was becau she tught of it,0,0,0,0.0,0.917,0.083,-0.5719,negative
4209,2019-04-07 14:33:36+00:00,Your rma has already caught up with you RahulGandhi you are ounbail and your mummy o #RahulGandhi #RahulGandhiWad #Wad INCIndia #pappupinkyinrala #ModinhMumnn #ModiAgain #ModiMatm,0,0,0,0.0,1.0,0.0,0.0,neutral
4208,2019-04-07 14:31:26+00:00,#RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
4207,2019-04-07 14:29:43+00:00,#rahulGandhi RahulGandhi INCIndia sudhirchaudhary BJP4India,0,0,0,0.0,1.0,0.0,0.0,neutral
4206,2019-04-07 14:29:10+00:00,A relative w attended #RahulGandhis interaction with students in #Pu tells that the dance sw and the songs were good Nobody was allowed ask questions him And they enjod chanting #Modi Modi Pretty much sums up #Congress campaign,1,1,0,0.145,0.855,0.0,0.7269,positive
4205,2019-04-07 14:27:08+00:00,#Gavpradhan#rendraModi #sudhirchaudhary #INC #NDTV I dont mind giving my vote RAGA if this central govt is uble address banrs issues and provide old pension sche them li OROP our battlens,0,0,0,0.0,0.934,0.066,-0.2584,negative
4204,2019-04-07 14:09:10+00:00,#Shaless #RahulGandhi #Cr # #MP #BhrastacharYuktCongress,0,0,0,0.0,1.0,0.0,0.0,neutral
4203,2019-04-07 14:08:46+00:00,#Congress party says #AbgaNy Does that an that they now accept that in the 60 ars of their rule there was AnyIs this an admission of guilt #RahulGandhi drgam15 thevaibhavag INCIndia,1,1,0,0.15,0.791,0.059,0.4939,positive
4202,2019-04-07 13:57:50+00:00,72000 #RahulGandhi # #INCindia,0,1,0,0.0,1.0,0.0,0.0,neutral
4201,2019-04-07 13:54:04+00:00,#coon#Congress #RahulGandhi,1,4,0,0.0,1.0,0.0,0.0,neutral
4200,2019-04-07 13:51:30+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha Best wireless charging mats 2019 RIP AirPower we hardly kw you Mashable,0,0,0,0.149,0.851,0.0,0.6369,positive
4199,2019-04-07 13:51:19+00:00,I am but surprid with INC campaign AB GA NY Why not AB TAK NY since independence Are you accepting failure becau maximum ti ruled by INC#INC #election2019 #BJP #commonman,0,1,0,0.095,0.781,0.124,-0.2617,negative
4198,2019-04-07 13:46:14+00:00,#RahulGandhi,0,1,0,0.0,1.0,0.0,0.0,neutral
4197,2019-04-07 13:43:46+00:00,Have you been following #Politics in #IndiaTa our poll and tell us w you think is better for the tion#Congress #BJP #Modi #Gandhi #rendraModi #RahulGandhi #IndianPolitcs #IndiaElections2019,1,0,0,0.1,0.9,0.0,0.4404,positive
4196,2019-04-07 13:41:14+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha As Apple Moves In Streaming tflix lls Support for AirPlay Gizmodo,0,0,0,0.105,0.895,0.0,0.4019,positive
4195,2019-04-07 13:41:13+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha The Elder Scrolls Blades is now out in early access for everyo MSPowerur,0,0,0,0.0,1.0,0.0,0.0,neutral
4194,2019-04-07 13:41:10+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha The Army Just Gave a Press Demo of Microsofts loLens 2 Military Protype Gizmodo,0,0,0,0.0,1.0,0.0,0.0,neutral
4193,2019-04-07 13:41:10+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha Super Mario Odysy Zelda Breath of the Wild will work with ntendo Labo VR VentureBeat,0,0,0,0.126,0.874,0.0,0.5994,positive
4191,2019-04-07 13:41:09+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha YouTuber Recreates w Super Mario Mar 2 Features In Origil Super Mario Mar taku,0,0,0,0.238,0.762,0.0,0.8316,positive
4192,2019-04-07 13:41:09+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha GaSp Predicts xtGen Console Reveal is Soon ScreenRant Screen Rant,0,0,0,0.0,0.902,0.098,-0.34,negative
4190,2019-04-07 13:39:52+00:00,With LS election only few weeks away #Congress lie and rheric reached its zeth Spreading lies over dilution of MGREGA and delad paynt the beficiaries by #NDA Govt Truth is just opposite But w cares it is #Rahuls Congress,0,1,0,0.157,0.8,0.043,0.6059,positive
4189,2019-04-07 13:37:54+00:00,#RahulGandhi #sharadpawar #rajthacry,0,1,0,0.0,1.0,0.0,0.0,neutral
4188,2019-04-07 13:36:50+00:00,bhi #Rahulgandhi bhi Interview bhi ler dikhao A aajtak abpwshindi ndtvindia Dekhte hi tumhare t ugh questions jawab Rahul Gandhi de sakte hi Sirf modi interview le pa #ModiOBP #modionrepublic ZeewsHindi #LokSabhaElections2019,0,3,1,0.0,0.917,0.083,-0.4215,negative
4187,2019-04-07 13:30:00+00:00,#cdar render modi #RahulGandhi #ElectionCommission Digital world,0,0,0,0.0,1.0,0.0,0.0,neutral
4186,2019-04-07 13:25:38+00:00,Hindu massacre and demand of Sharia law the hisry of #RahulGandhis ally IUML an offt of Jinh #Wad Islamic flag welcos Rahul,0,1,1,0.0,0.933,0.067,-0.128,negative
4185,2019-04-07 13:20:26+00:00,RCB #RCBvDC #RaGa,0,5,1,0.0,1.0,0.0,0.0,neutral
4184,2019-04-07 13:18:08+00:00,#RahulGandhi #RahulLovesTerrorists #ModiLaoDeshBao #ModiFor2019 #ModinhMumnn If Modi is fail As per voter Then ZeewsHindi ndtv aajtak must ask w is better option,0,0,0,0.11,0.758,0.133,-0.1531,negative
4183,2019-04-07 13:11:42+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha Android Q Beta 2 hands onBubbles notification assistants and more Ars Techca,0,0,0,0.0,1.0,0.0,0.0,neutral
4182,2019-04-07 13:07:59+00:00,Cron #Soa #Rahul Barati bhi cr#Vadra#Prin #Bailgadi #LokSabhaElections2019,0,2,0,0.0,1.0,0.0,0.0,neutral
4181,2019-04-07 13:01:20+00:00,#Shamli #BJP #PrinGandhiVadra #RahulGandhi,0,3,0,0.0,1.0,0.0,0.0,neutral
4180,2019-04-07 12:56:18+00:00,9 #Wad #RahulGandhi #IsBaarPhirModi #cwdarpure#MahaGathbandhan,0,0,0,0.0,1.0,0.0,0.0,neutral
4179,2019-04-07 12:50:54+00:00,#Wad #RahulGandhi #IsBaarPhirModi #MahaGathbandhan,0,0,0,0.0,1.0,0.0,0.0,neutral
4178,2019-04-07 12:48:19+00:00,#RahulGandhi can explain huge moy found at resistance of malth aid,1,0,0,0.187,0.813,0.0,0.3182,positive
4177,2019-04-07 12:31:33+00:00,Heard day in #Deoband O UP lad accusing the other UP lad #IsBaarPhirModi #Akhilesh #RahulGandhi,0,0,0,0.0,0.892,0.108,-0.1779,negative
4176,2019-04-07 12:08:07+00:00,Digpu Breang Robert Vadra Confirms Campaigng For Congress In The Lok Sabha Election 2019 He said he has plans for campaigng after Soa Gandhi And Rahul Gandhi file nomitions #INC #BJP #LokSabhaElections2019 #India #Digpu,0,0,0,0.0,1.0,0.0,0.0,neutral
4175,2019-04-07 11:37:07+00:00,Exam #RahulGandhi #AbgaNy,0,0,0,0.0,1.0,0.0,0.0,neutral
4174,2019-04-07 11:21:17+00:00,RahulGandhi INCIndia #LokSabhaElections2019 #RahulGandhiWad #rahul,1,5,1,0.0,1.0,0.0,0.0,neutral
4173,2019-04-07 11:14:33+00:00,#RahulGandhi bought a w JOOTA,0,0,0,0.0,1.0,0.0,0.0,neutral
4172,2019-04-07 11:07:01+00:00,Congress promis give 72000Rs poor if they co PowerNow TDP give 2L every familyw age politics Even if they offer moy ppl will reject them#fa#INC #TDP,0,0,0,0.0,0.805,0.195,-0.7003,negative
4171,2019-04-07 11:06:10+00:00,#congress #rahulgandhi #loksabhaelections2019 #saharanpur #loksabhacandidate #inc #bpal #uttarpradesh #upelection #imranmasood,6,23,0,0.0,1.0,0.0,0.0,neutral
4170,2019-04-07 10:51:32+00:00,The way #MisguidedHindus and #AntiHinduForces are consolidating themlves around INCIndia #INC day is more dangerous Hindu lives nour and properties than Lashr e Taiba ISIS and JeM put gether They are the weeds against Indias growth,0,0,1,0.065,0.85,0.085,-0.2006,negative
4169,2019-04-07 10:32:26+00:00,# #BJP #rendraModi #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
4168,2019-04-07 10:24:03+00:00,#inc,0,0,0,0.0,1.0,0.0,0.0,neutral
4167,2019-04-07 10:19:27+00:00,4 Tis CM and Now PM He has Proved his worthiss for PM Thats #Modi Not a Single Work Do for Country doesnt know what speak Background of Corrupt Family Still fighting beco PM Thats #RahulGandhi #rendraModi #moAgain #ModiMumn,0,0,0,0.0,0.938,0.062,-0.3612,negative
4166,2019-04-07 10:19:23+00:00,#rendraModi #RahulGandhi,37,271,95,0.0,1.0,0.0,0.0,neutral
4165,2019-04-07 10:16:51+00:00,#IndiaWantsModiAgain #LokSabhaElections2019 #Elections2019 #RahulGandhi #rendraModi #2019 W is our xt Pri Mister,0,0,0,0.0,1.0,0.0,0.0,neutral
4164,2019-04-07 10:15:11+00:00,ASTRO PREDICT #PhirEkBaarModiSarr #RahulGandhi #Rahul INCIndia 4085,0,4,0,0.0,1.0,0.0,0.0,neutral
4163,2019-04-07 10:13:45+00:00,#CongressMuktBharat #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
4162,2019-04-07 10:12:36+00:00,ASTRO PREDICT #LOKSABHAELECTIONS2019 #RahulGandhi #Rahul INCIndia 4085,4,4,1,0.0,1.0,0.0,0.0,neutral
4161,2019-04-07 10:00:23+00:00,#AbgaNy #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
4160,2019-04-07 09:49:14+00:00,#LokSabhaElection2019#NOTA #BJP #INC,0,1,0,0.0,1.0,0.0,0.0,neutral
4159,2019-04-07 09:41:21+00:00,Since its election ti w do you guys think is li #CeriLanster in Indian political context Is it #Mo #RaGa #MamtaBanrjee #Mawati or anybody el You ed give reasons for your cice #GaOfThros,0,0,0,0.0,1.0,0.0,0.0,neutral
4158,2019-04-07 09:32:47+00:00,#elections2019 #RGMC2019Amusing tagli It is not important what #RahulGandhi thinks its important what a billion Indians think This could really backfire if #RahulGandhi los His own team does not think what he thinks is important in that ca,0,0,0,0.09,0.871,0.04,0.2519,positive
4157,2019-04-07 09:31:53+00:00,Opposition suld learn from #RajThacray w expo #ModiMumn with proof literally rn his clothes Thacray expod digital India campaign o That w opposition party suld work#RahulGandhi and other opposition leaders,1,5,0,0.085,0.915,0.0,0.4019,positive
4156,2019-04-07 09:27:28+00:00,Be the change you wish e in this world#quote #Wattpad #Edward #Gandhi #ThePrincesPrince #RidingInTheWoods #chapter21Ri,0,0,0,0.162,0.838,0.0,0.4019,positive
4155,2019-04-07 09:15:10+00:00,1 2 #Wad #RahulGandhi #IsBaarPhirModi,0,0,0,0.0,1.0,0.0,0.0,neutral
4154,2019-04-07 09:13:50+00:00,#Wad #RahulGandhi #IsBaarPhirModi,0,0,0,0.0,1.0,0.0,0.0,neutral
4153,2019-04-07 09:13:07+00:00,#Wad #RahulGandhi #IsBaarPhirModi,0,1,0,0.0,1.0,0.0,0.0,neutral
4152,2019-04-07 09:12:28+00:00,#Wad #CongressMuktBharat#RahulGandhi #IsBaarPhirModi,0,0,0,0.0,1.0,0.0,0.0,neutral
4151,2019-04-07 09:11:19+00:00,#Wad #RahulGandhi #IsBaarPhirModi,0,2,0,0.0,1.0,0.0,0.0,neutral
4150,2019-04-07 09:11:10+00:00,#IsBaarPhirModi #RahulGandhi 3 4000 72000,1,0,0,0.0,1.0,0.0,0.0,neutral
4149,2019-04-07 09:10:08+00:00,Congress 2 1st 2nd #Wad #RahulGandhi #IsBaarPhirModi,0,0,0,0.0,1.0,0.0,0.0,neutral
4148,2019-04-07 09:09:15+00:00,# # #Wad #RahulGandhi #IsBaarPhirModi,0,0,0,0.0,1.0,0.0,0.0,neutral
4147,2019-04-07 09:08:28+00:00,#Wad #RahulGandhi #IsBaarPhirModi,0,1,0,0.0,1.0,0.0,0.0,neutral
4146,2019-04-07 09:08:06+00:00,People uble point out single corruption ca in #ModiSarr Hence they are talng all about Modis wife dress and so and so INC cant ll their lies forever Now social dia is very strong and the ti has changed#INC #BJP #Modi #mo #rendraModi,0,0,0,0.126,0.874,0.0,0.7118,positive
4145,2019-04-07 09:07:15+00:00,3 #Wad #CongressMuktBharat#RahulGandhi #IsBaarPhirModi,0,1,0,0.0,1.0,0.0,0.0,neutral
4144,2019-04-07 09:06:16+00:00,If INCIndia cos in power all exam fees of competitive exams for govt jobs will be elimited #CongressMafes2019 RT and help us reach more for INCOveras Europe#Congress #future #RaGa #Election2019,0,0,0,0.169,0.831,0.0,0.5423,positive
4143,2019-04-07 09:05:12+00:00,#Wad #RahulGandhi #IsBaarPhirModi,0,0,0,0.0,1.0,0.0,0.0,neutral
4142,2019-04-07 08:52:33+00:00,My prediction of #LokSabhaElections2019 #AllIndia In 543 atsWinng #Bjp 25050 #Congress 8030 #OTHER 133 Ap Rai batao comnt Jaroor re#rendraModi#RahulGandhi#LokSabhaElections2019MODI JI IS BACK#PMModiHindustan,12,26,6,0.0,1.0,0.0,0.0,neutral
4141,2019-04-07 08:39:58+00:00,#Wad #RahulGandhi #IsBaarPhirModi,0,2,0,0.0,1.0,0.0,0.0,neutral
4140,2019-04-07 08:33:49+00:00,Odishatal ats 21#BJP 14#BJD 7#ralatal ats 20#UDF 16#LDF 4North Easttal ats 25#DA 20#INC 5,3,4,1,0.0,1.0,0.0,0.0,neutral
4139,2019-04-07 08:33:44+00:00,Goatal ats 2#BJP 2#INC 0Uttarakhandtal ats 5#BJP 5#INC 0JampKtal ats 6#BJP 2#INC 1#NC 2#PDP 1,3,4,0,0.0,1.0,0.0,0.0,neutral
4138,2019-04-07 08:33:38+00:00,Hartal ats10#BJP 8#JJP 1#INC 1Punjabtal ats 13#NDA 3#INC 10Himachal Pradeshtal ats 4#BJP 4#INC 0,3,4,0,0.0,1.0,0.0,0.0,neutral
4137,2019-04-07 08:33:08+00:00,Gujarattal ats26#BJP 26#INC 0Delhital ats 7#BJP 6#INC 1rtatal ats 28#BJP 19#UPA 8#IND 1,3,5,1,0.0,1.0,0.0,0.0,neutral
4136,2019-04-07 08:32:24+00:00,Jharkhandtal ats14#BJP 8#MGB 6#Bihartal ats 40#NDA 35#UPA 5#Bengaltal ats42#BJP 12#TMC 28#INC 2,3,4,0,0.0,1.0,0.0,0.0,neutral
4135,2019-04-07 08:31:36+00:00,Madh Pradeshtal ats 29#BJP 25#INC 4Rajasthantal ats25#BJP 21#INC 4Chhattisgarhtal ats11#BJP 5#INC 6,2,4,0,0.0,1.0,0.0,0.0,neutral
4134,2019-04-07 08:30:32+00:00,124A #CongressMafes #RahulGandhi#rahulgandhicr,0,0,0,0.0,1.0,0.0,0.0,neutral
4133,2019-04-07 08:29:57+00:00,#RahulGandhi RahulGandhi announced a PONZI sch as CHIT FUND 72k yr ans 8 lakhs for each ppl savings A SCAM amp FA promi #ElectionCommission sd BAN THIS rather #AbgaNY ll help GANDHIS ll loot India for THEIR ITALIAN BANKS,0,1,0,0.057,0.758,0.185,-0.7944,negative
4132,2019-04-07 08:27:57+00:00,After thinng a lot I realized thatkulmra88 is trying be the #ArbGoswami of #INC on social dia#Elections2019,0,0,0,0.0,1.0,0.0,0.0,neutral
4131,2019-04-07 08:24:02+00:00,12 Received a random call now from 918038257606 and au caller asd wm am I going vote Her two Qs1 Party youl vote #INC #BJP or #AAP2 W 4 PM #RahulGandhi #rendraModi #jriwalOMG Arvindjriwal is trying for PM post Damn Ugly pilMishraIND,0,0,1,0.057,0.818,0.126,-0.5106,negative
4130,2019-04-07 08:22:50+00:00,#AbgaNY Andh Bakths And Cwdars of rich are soo rattled by NY yoja that jealousy is mang them bite their own handOnly congress Party has a talent pool conceive and implent such sches at ground level #RahulForBehtarBharat #RahulGandhiforPM,0,0,0,0.2,0.749,0.051,0.7783,positive
4129,2019-04-07 08:14:16+00:00,Is NDA governnt good enough continue for the xt 5 ars#rendraModi #moAgain #RahulGandhi #CongressMafes #mkstalin #ttvdhiran #EdappadiPalaswami,1,0,1,0.153,0.847,0.0,0.4404,positive
4128,2019-04-07 08:08:40+00:00,TAVALEENSINGH a columsta hruGandhi hater in her weekly column in Sundaxpres wrote about the Congress President #RahulGandhi The wle write up dealt with Rahuls arroganceWell do Rahul Gandhi you are rightly hitting where it hurts,0,0,0,0.0,0.848,0.152,-0.7096,negative
4127,2019-04-07 08:01:42+00:00,Madh P radesh in 9 transfer cash baraamad ga Wai kul 150200 high level transfer hue n #malth #RahulGandhi,0,1,0,0.0,1.0,0.0,0.0,neutral
4126,2019-04-07 07:56:42+00:00,#RahulGandhi 72000,0,0,1,0.0,1.0,0.0,0.0,neutral
4125,2019-04-07 07:54:52+00:00,31#RahulGandhi #Adva #Advablog,0,0,0,0.0,1.0,0.0,0.0,neutral
4124,2019-04-07 07:52:26+00:00,Is saal elections UPSC conduct kr chahi tb dekhte h t modi ar gandhi aate h P M bn race #2019election #LokSabhaElections2019 #modi #rahulgandhi #nomorepolitics,0,2,0,0.0,1.0,0.0,0.0,neutral
4123,2019-04-07 07:52:25+00:00,song #ECI #Elections2019 #inc #BJP,1,2,1,0.0,1.0,0.0,0.0,neutral
4122,2019-04-07 07:30:21+00:00,My vote for that party w will ban chewing gum #RahulGandhi #rendraModi #BJP #CongressMafes2019 #SoaGandhi #sushmaswaraj #arunjaitley #arvindjriwal,0,0,0,0.121,0.717,0.161,-0.2263,negative
4121,2019-04-07 07:28:44+00:00,#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM#Rahul PM,0,0,0,0.0,1.0,0.0,0.0,neutral
4120,2019-04-07 07:22:46+00:00,#Rahul #FaJaudhari,0,0,0,0.0,1.0,0.0,0.0,neutral
4119,2019-04-07 07:21:17+00:00,Plea follow this pageprofile for #technology #blogger #Science #Martupdates #iamrahuljha #rahul #rahuljha #123RahulJha Spchat gets upgrade with gaming platform and w features Mashable,0,0,0,0.0,1.0,0.0,0.0,neutral
4118,2019-04-07 07:16:52+00:00,#RaGa in last 10days on Twitter#Hatred #Mafes #Exrvicen #DirectllectedMayors #2lakhGovtJobs #WaterBodies #WasteLand #Environnt #ZeroPermission #NY #Povertybut #Mo #MoApp #moTV #PropagendaInterviews #MissionShakthiNOTHING ABOUT FUTUREINCTharoorian,4,11,1,0.0,1.0,0.0,0.0,neutral
